date	en_url	image	en_title	ru_title	ru_url	
1939-03-15	https://en.wikipedia.org/wiki/Protectorate_of_Bohemia_and_Moravia	https://upload.wikimedia.org/wikipedia/commons/0/02/Krejci_Jaroslav_sx.jpg	German occupation of Czech lands	Оккупация Чехии Германией	https://ru.wikipedia.org/wiki/Протекторат_Богемии_и_Моравии
1939-05-11	https://en.wikipedia.org/wiki/Battles_of_Khalkhin_Gol		Battles of Khalkhin Gol begin	Начало боёв на Халхин-Голе	https://ru.wikipedia.org/wiki/Бои_на_Халхин-Голе
1939-08-23	https://en.wikipedia.org/wiki/Molotov%E2%80%93Ribbentrop_Pact		Molotov–Ribbentrop Pact signed	Пакт Молотова — Риббентропа	https://ru.wikipedia.org/wiki/Договор_о_ненападении_между_Германией_и_Советским_Союзом
1939-09-01	https://en.wikipedia.org/wiki/Invasion_of_Poland		Invasion of Poland	Вторжение Германии в Польшу	https://ru.wikipedia.org/wiki/Польская_кампания_вермахта_(1939)
1939-09-17	https://en.wikipedia.org/wiki/Soviet_invasion_of_Poland		Soviet invasion of Poland	Польский поход Красной армии	https://ru.wikipedia.org/wiki/Польский_поход_Красной_армии_(1939)
1939-11-30	https://en.wikipedia.org/wiki/Winter_War		Winter War begins	Начало Зимней войны	https://ru.wikipedia.org/wiki/Советско-финляндская_война_(1939—1940)
1938-03-12	https://en.wikipedia.org/wiki/Anschluss		Anschluss of Austria	Аншлюс Австрии	https://ru.wikipedia.org/wiki/Аншлюс
1938-07-06	https://en.wikipedia.org/wiki/%C3%89vian_Conference		Évian Conference begins	Начало Эвианской конференции	https://ru.wikipedia.org/wiki/Эвианская_конференция
1938-09-30	https://en.wikipedia.org/wiki/Munich_Agreement		Munich Agreement	Мюнхенское соглашение	https://ru.wikipedia.org/wiki/Мюнхенское_соглашение
1938-11-09	https://en.wikipedia.org/wiki/Kristallnacht		Kristallnacht	Хрустальная ночь	https://ru.wikipedia.org/wiki/Хрустальная_ночь
1938-12-17	https://en.wikipedia.org/wiki/Nuclear_fission		Discovery of nuclear fission	Открытие ядерного деления	https://ru.wikipedia.org/wiki/Деление_ядра
1937-07-07	https://en.wikipedia.org/wiki/Marco_Polo_Bridge_incident		Marco Polo Bridge Incident	Инцидент на мосту Марко Поло	https://ru.wikipedia.org/wiki/Инцидент_на_мосту_Марко_Поло
1937-07-07	https://en.wikipedia.org/wiki/Second_Sino-Japanese_War		Second Sino-Japanese War begins	Начало Второй японо-китайской войны	https://ru.wikipedia.org/wiki/Японо-китайская_война_(1937—1945)
1937-12-13	https://en.wikipedia.org/wiki/Nanjing_Massacre		Nanjing Massacre	Нанкинская резня	https://ru.wikipedia.org/wiki/Нанкинская_резня
1937-05-06	https://en.wikipedia.org/wiki/Hindenburg_disaster		Hindenburg disaster	Катастрофа дирижабля «Гинденбург»	https://ru.wikipedia.org/wiki/Катастрофа_дирижабля_«Гинденбург»
1936-03-07	https://en.wikipedia.org/wiki/Remilitarization_of_the_Rhineland	https://upload.wikimedia.org/wikipedia/commons/d/d1/Bundesarchiv_Bild_183-2008-0909-502%2C_Berlin%2C_Heldengedenktag%2C_Ehrenmal.jpg	Remilitarization of the Rhineland	Ремилитаризация Рейнской области	https://ru.wikipedia.org/wiki/Ремилитаризация_Рейнской_области
1936-07-17	https://en.wikipedia.org/wiki/Spanish_Civil_War		Spanish Civil War begins	Начало гражданской войны в Испании	https://ru.wikipedia.org/wiki/Гражданская_война_в_Испании
1936-08-01	https://en.wikipedia.org/wiki/1936_Summer_Olympics	https://upload.wikimedia.org/wikipedia/commons/e/ee/Bundesarchiv_Bild_146-1976-116-08A%2C_Olympische_Spiele%2C_Fackell%C3%A4ufer.jpg	Berlin Summer Olympics	Летние Олимпийские игры в Берлине	https://ru.wikipedia.org/wiki/Летние_Олимпийские_игры_1936
1936-10-25	https://en.wikipedia.org/wiki/Rome%E2%80%93Berlin_Axis	https://upload.wikimedia.org/wikipedia/commons/d/d8/Celebration_of_the_Japan-Germany-Italy-Triparite-Pact_%281940%29_in_Tokio.jpg	Rome–Berlin Axis proclaimed	Создание оси Рим — Берлин	https://ru.wikipedia.org/wiki/Ось_Берлин_—_Рим
