date	en_url	image	en_title	ru_title	ru_url	
1970-04-10	https://en.wikipedia.org/wiki/The_Beatles_break-up	https://upload.wikimedia.org/wikipedia/commons/9/9f/Beatles_ad_1965_just_the_beatles_crop.jpg	The Beatles break up	Распад группы The Beatles	https://ru.wikipedia.org/wiki/The_Beatles
1971-11-15	https://en.wikipedia.org/wiki/Intel_4004		Intel 4004 released	Выпуск микропроцессора Intel 4004	https://ru.wikipedia.org/wiki/Intel_4004
1971-10-01	https://en.wikipedia.org/wiki/Walt_Disney_World		Walt Disney World opens	Открытие Walt Disney World	https://ru.wikipedia.org/wiki/Walt_Disney_World
1971-09-15	https://en.wikipedia.org/wiki/Greenpeace		Greenpeace founded	Основание Greenpeace	https://ru.wikipedia.org/wiki/Greenpeace
1972-03-24	https://en.wikipedia.org/wiki/The_Godfather	https://upload.wikimedia.org/wikipedia/ru/9/95/Corleonesons.jpg	The Godfather released	Выход фильма «Крёстный отец»	https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D1%91%D1%81%D1%82%D0%BD%D1%8B%D0%B9_%D0%BE%D1%82%D0%B5%D1%86_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
1973-04-03	https://en.wikipedia.org/wiki/History_of_mobile_phones	https://upload.wikimedia.org/wikipedia/commons/7/74/DynaTAC8000X.jpg	First mobile phone call	Первый звонок по мобильному телефону	https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD
1973-03-01	https://en.wikipedia.org/wiki/The_Dark_Side_of_the_Moon		The Dark Side of the Moon released	Выход альбома The Dark Side of the Moon	https://ru.wikipedia.org/wiki/The_Dark_Side_of_the_Moon
1974-01-01	https://en.wikipedia.org/wiki/Dungeons_%26_Dragons		Dungeons & Dragons released	Выход игры Dungeons & Dragons	https://ru.wikipedia.org/wiki/Dungeons_%26_Dragons
1975-10-11	https://en.wikipedia.org/wiki/Saturday_Night_Live	https://upload.wikimedia.org/wikipedia/en/5/55/SNL_Original_Cast.jpg	Saturday Night Live premieres	Saturday Night Live выходит в эфир	https://ru.wikipedia.org/wiki/Saturday_Night_Live
1975-11-21	https://en.wikipedia.org/wiki/Bohemian_Rhapsody	https://upload.wikimedia.org/wikipedia/commons/b/bd/Bohemian_Rhapsody_by_Queen_US_vinyl_red_label.png	Bohemian Rhapsody released	Выход песни «Bohemian Rhapsody»	https://ru.wikipedia.org/wiki/Bohemian_Rhapsody
1975-11-19	https://en.wikipedia.org/wiki/One_Flew_Over_the_Cuckoo%27s_Nest_(film)	https://upload.wikimedia.org/wikipedia/ru/b/b9/One_Flew_Over_the_Cuckoo%27s_Nest.jpeg	One Flew Over the Cuckoo's Nest released	Выход фильма «Пролетая над гнездом кукушки»	https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D0%BB%D0%B5%D1%82%D0%B0%D1%8F_%D0%BD%D0%B0%D0%B4_%D0%B3%D0%BD%D0%B5%D0%B7%D0%B4%D0%BE%D0%BC_%D0%BA%D1%83%D0%BA%D1%83%D1%88%D0%BA%D0%B8
1975-04-04	https://en.wikipedia.org/wiki/Microsoft		Microsoft founded	Основание Microsoft	https://ru.wikipedia.org/wiki/Microsoft
1976-11-21	https://en.wikipedia.org/wiki/Rocky	https://upload.wikimedia.org/wikipedia/ru/1/18/Rocky_poster.jpg	Rocky released	Выход фильма «Рокки»	https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D0%BA%D0%BA%D0%B8
1976-01-21	https://en.wikipedia.org/wiki/Concorde		Concorde enters passenger service	Начало пассажирских рейсов Concorde	https://ru.wikipedia.org/wiki/Concorde
