date	en_url	image	en_title	ru_title	ru_url	
1919-06-28	https://en.wikipedia.org/wiki/Treaty_of_Versailles		Signing of the Treaty of Versailles ending World War I	Подписание Версальского договора	https://ru.wikipedia.org/wiki/Версальский_договор
1919-03-02	https://en.wikipedia.org/wiki/Comintern	https://upload.wikimedia.org/wikipedia/commons/4/47/VII_%D0%BA%D0%BE%D0%BD%D0%B3%D1%80%D0%B5%D1%81%D1%81_%D0%9A%D0%BE%D0%BC%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%BD%D0%B0_%D0%B4%D1%80%D0%B0%D0%BF%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0.jpg	Founding of the Communist International (Comintern)	Создание Коммунистического интернационала	https://ru.wikipedia.org/wiki/Коммунистический_интернационал
1919-01-18	https://en.wikipedia.org/wiki/Paris_Peace_Conference_(1919%E2%80%931920)	https://upload.wikimedia.org/wikipedia/commons/b/b8/Dignitaries_gathering_in_the_Hall_of_Mirrors_at_the_Palace_of_Versailles%2C_France%2C_to_sign_the_Treaty_of_Versailles.jpg	Opening of the Paris Peace Conference after World War I	Открытие Парижской мирной конференции	https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%80%D0%B8%D0%B6%D1%81%D0%BA%D0%B0%D1%8F_%D0%BC%D0%B8%D1%80%D0%BD%D0%B0%D1%8F_%D0%BA%D0%BE%D0%BD%D1%84%D0%B5%D1%80%D0%B5%D0%BD%D1%86%D0%B8%D1%8F
1919-01-15	https://en.wikipedia.org/wiki/Karl_Liebknecht		Murder of Karl Liebknecht and Rosa Luxemburg after the Spartacist uprising	Убийство Карла Либкнехта и Розы Люксембург	https://ru.wikipedia.org/wiki/Либкнехт,_Карл
1918-11-11	https://en.wikipedia.org/wiki/Armistice_of_11_November_1918		Armistice ending World War I	Компьенское перемирие и окончание Первой мировой войны	https://ru.wikipedia.org/wiki/Компьенское_перемирие_(1918)
1918-10-28	https://en.wikipedia.org/wiki/Czechoslovakia		Proclamation of the independent state of Czechoslovakia	Провозглашение независимости Чехословакии	https://ru.wikipedia.org/wiki/Чехословакия
1918-11-09	https://en.wikipedia.org/wiki/German_Revolution_of_1918%E2%80%931919	https://upload.wikimedia.org/wikipedia/commons/e/e6/German_Reichsver.jpg	Abdication of Kaiser Wilhelm II and proclamation of the German Republic	Отречение кайзера Вильгельма II и провозглашение республики в Германии	https://ru.wikipedia.org/wiki/Ноябрьская_революция_в_Германии
1918-12-01	https://en.wikipedia.org/wiki/Union_of_Transylvania_with_Romania		Union of Transylvania with Romania	Присоединение Трансильвании к Румынии	https://ru.wikipedia.org/wiki/Присоединение_Трансильвании_к_Румынии
1918-03-27	https://en.wikipedia.org/wiki/Union_of_Bessarabia_with_Romania	https://upload.wikimedia.org/wikipedia/commons/b/bf/Karte_Bessarabien_02.png	Union of Bessarabia with Romania	Присоединение Бессарабии к Румынии	https://ru.wikipedia.org/wiki/Бессарабия_в_составе_Румынии
1918-11-11	https://en.wikipedia.org/wiki/Dissolution_of_Austria-Hungary		Dissolution of Austria-Hungary	Распад Австро-Венгрии	https://ru.wikipedia.org/wiki/Распад_Австро-Венгрии
1918-03-21	https://en.wikipedia.org/wiki/German_spring_offensive		German Spring Offensive (Ludendorff Offensive) begins on the Western Front	Наступление Людендорфа на Западном фронте	https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D1%81%D0%B5%D0%BD%D0%BD%D0%B5%D0%B5_%D0%BD%D0%B0%D1%81%D1%82%D1%83%D0%BF%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5_(1918)
1918-03-03	https://en.wikipedia.org/wiki/Treaty_of_Brest-Litovsk		Treaty of Brest-Litovsk ends Russia's participation in World War I	Брестский мирный договор	https://ru.wikipedia.org/wiki/Брестский_мир
1917-04-06	https://en.wikipedia.org/wiki/United_States_in_World_War_I		United States enters World War I	Вступление США в Первую мировую войну	https://ru.wikipedia.org/wiki/США_в_Первой_мировой_войне
