date	en_url	image	en_title	ru_title	ru_url	
2020-01-30	https://en.wikipedia.org/wiki/COVID-19_pandemic		COVID-19 declared a global public health emergency	Начало эпидемии COVID-19	https://ru.wikipedia.org/wiki/Пандемия_COVID-19
2020-01-31	https://en.wikipedia.org/wiki/Brexit		United Kingdom leaves the European Union	Великобритания вышла из Европейского союза	https://ru.wikipedia.org/wiki/Брексит
2020-08-04	https://en.wikipedia.org/wiki/2020_Beirut_explosion		Beirut port explosion	Взрыв в порту Бейрута	https://ru.wikipedia.org/wiki/%D0%92%D0%B7%D1%80%D1%8B%D0%B2%D1%8B_%D0%B2_%D0%BF%D0%BE%D1%80%D1%82%D1%83_%D0%91%D0%B5%D0%B9%D1%80%D1%83%D1%82%D0%B0
2020-11-07	https://en.wikipedia.org/wiki/2020_United_States_presidential_election	https://upload.wikimedia.org/wikipedia/commons/9/9d/Joe_Biden_presidential_portrait_%28cropped%29.jpg	Joe Biden wins the 2020 United States presidential election	Джо Байден победил на президентских выборах	https://ru.wikipedia.org/wiki/Президентские_выборы_в_США_(2020)
2020-01-03	https://en.wikipedia.org/wiki/Qasem_Soleimani		Assassination of Qasem Soleimani	Убит Касем Сулеймани	https://ru.wikipedia.org/wiki/Сулеймани,_Касем
2020-05-26	https://en.wikipedia.org/wiki/George_Floyd_protests		Black Lives Matter protests spread worldwide	Протесты Black Lives Matter после убийства Дж.Флойда	https://ru.wikipedia.org/wiki/Протесты_после_убийства_Джорджа_Флойда
2020-07-10	https://en.wikipedia.org/wiki/Hagia_Sophia		Turkey converts Hagia Sophia into a mosque	Турция превратила Айя-Софию в мечеть	https://ru.wikipedia.org/wiki/Айя-София
2020-08-09	https://en.wikipedia.org/wiki/2020_Belarusian_presidential_election		Contested presidential election in Belarus sparks mass protests	Протесты в Беларуси	https://ru.wikipedia.org/wiki/Президентские_выборы_в_Белоруссии_(2020)
2021-01-06	https://en.wikipedia.org/wiki/January_6_United_States_Capitol_attack		Storming of the United States Capitol	Штурм Капитолия в США	https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D1%85%D0%B2%D0%B0%D1%82_%D0%9A%D0%B0%D0%BF%D0%B8%D1%82%D0%BE%D0%BB%D0%B8%D1%8F_%D0%A1%D0%A8%D0%90_(2021)
2021-02-01	https://en.wikipedia.org/wiki/2021_Myanmar_coup_d%27%C3%A9tat	https://upload.wikimedia.org/wikipedia/commons/3/3b/Demonstrators_denounce_the_military_coup_in_Myanmar.webp	Military coup in Myanmar	Военный переворот в Мьянме	https://ru.wikipedia.org/wiki/Военный_переворот_в_Мьянме_(2021)
2021-08-15	https://en.wikipedia.org/wiki/Fall_of_Kabul_(2021)		Taliban capture Kabul and take control of Afghanistan	Талибы взяли Кабул	https://ru.wikipedia.org/wiki/Падение_Кабула_(2021)
2021-03-23	https://en.wikipedia.org/wiki/Ever_Given		Ever Given blocks the Suez Canal	Ever Given заблокировал Суэцкий канал	https://ru.wikipedia.org/wiki/Ever_Given
2022-02-24	https://en.wikipedia.org/wiki/Russian_invasion_of_Ukraine	https://upload.wikimedia.org/wikipedia/commons/f/f3/%D0%92%D1%8B%D0%B4%D0%B2%D0%B8%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5_%D1%82%D0%B0%D0%BD%D0%BA%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE_%D0%BF%D0%BE%D0%B4%D1%80%D0%B0%D0%B7%D0%B4%D0%B5%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F_%D0%B2_%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B9_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D0%B8_%D0%B2_%D1%85%D0%BE%D0%B4%D0%B5_%D0%B2%D1%82%D0%BE%D1%80%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F_%D0%BD%D0%B0_%D0%A3%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D1%83_006.png	Russia launches full-scale invasion of Ukraine	Россия начала вторжение в Украину	https://ru.wikipedia.org/wiki/Вторжение_России_на_Украину_(2022)
2022-05-20	https://en.wikipedia.org/wiki/Siege_of_Mariupol		Fall of Mariupol after siege by Russian forces	Падение Мариуполя	https://ru.wikipedia.org/wiki/Осада_Мариуполя
2022-09-06	https://en.wikipedia.org/wiki/2022_Ukrainian_Kharkiv_counteroffensive	https://upload.wikimedia.org/wikipedia/commons/9/9a/UA_TDF_in_liberated_Shevchenkove.jpg	Ukrainian counteroffensive in Kharkiv region	Контрнаступление ВСУ в Харьковской области	https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D1%82%D1%80%D0%BD%D0%B0%D1%81%D1%82%D1%83%D0%BF%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5_%D0%BD%D0%B0_%D0%B2%D0%BE%D1%81%D1%82%D0%BE%D0%BA%D0%B5_%D0%A3%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D1%8B_(2022)
2022-09-27	https://en.wikipedia.org/wiki/Nord_Stream_pipeline_sabotage	https://upload.wikimedia.org/wikipedia/commons/e/e1/Nord_Stream_gas_leaks_2022.svg	Nord Stream pipelines sabotaged	Подрыв газопроводов «Северный поток»	https://ru.wikipedia.org/wiki/%D0%94%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%8F_%D0%BD%D0%B0_%C2%AB%D0%A1%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D1%85_%D0%BF%D0%BE%D1%82%D0%BE%D0%BA%D0%B0%D1%85%C2%BB
2022-11-30	https://en.wikipedia.org/wiki/ChatGPT	https://upload.wikimedia.org/wikipedia/commons/e/ef/ChatGPT-Logo.svg	OpenAI releases ChatGPT	OpenAI выпустила ChatGPT	https://ru.wikipedia.org/wiki/ChatGPT
2022-09-08	https://en.wikipedia.org/wiki/Death_and_state_funeral_of_Elizabeth_II		Death of Queen Elizabeth II	Умерла королева Елизавета II	https://ru.wikipedia.org/wiki/Смерть_и_похороны_Елизаветы_II
2024-02-16	https://en.wikipedia.org/wiki/Death_of_Alexei_Navalny	https://upload.wikimedia.org/wikipedia/commons/d/db/Alexey_Navalny_2018_%28cropped%29.png	Death of Alexei Navalny in prison	Смерть Алексея Навального в тюрьме	https://en.wikipedia.org/wiki/Death_and_funeral_of_Alexei_Navalny
2024-03-22	https://en.wikipedia.org/wiki/Crocus_City_Hall_attack		Crocus City Hall terrorist attack near Moscow	Теракт в «Крокус Сити Холле» под Москвой	https://ru.wikipedia.org/wiki/Теракт_в_«Крокус_Сити_Холле»
2024-07-13	https://en.wikipedia.org/wiki/Attempted_assassination_of_Donald_Trump	https://upload.wikimedia.org/wikipedia/ru/0/0e/%D0%92%D1%8B%D1%81%D1%82%D1%80%D0%B5%D0%BB%D1%8B_%D0%B2_%D0%94%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%B4%D0%B0_%D0%A2%D1%80%D0%B0%D0%BC%D0%BF%D0%B0.webp	Attempted assassination of Donald Trump	Покушение на Дональда Трампа	https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BA%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D0%B5_%D0%BD%D0%B0_%D0%94%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%B4%D0%B0_%D0%A2%D1%80%D0%B0%D0%BC%D0%BF%D0%B0_%D0%B2_%D0%9F%D0%B5%D0%BD%D1%81%D0%B8%D0%BB%D1%8C%D0%B2%D0%B0%D0%BD%D0%B8%D0%B8
2024-11-05	https://en.wikipedia.org/wiki/2024_United_States_presidential_election	https://upload.wikimedia.org/wikipedia/commons/1/16/Official_Presidential_Portrait_of_President_Donald_J._Trump_%282025%29.jpg	Donald Trump wins the 2024 United States presidential election	Дональд Трамп победил на  выборах 2024 года	https://ru.wikipedia.org/wiki/Президентские_выборы_в_США_(2024)
2024-12-08	https://en.wikipedia.org/wiki/Fall_of_the_Assad_regime	https://upload.wikimedia.org/wikipedia/commons/c/c1/Bashar_al-Assad_and_Asma_al-Assad_in_2008.jpg	Fall of the Assad regime in Syria	Падение режима Башара Асада в Сирии	https://ru.wikipedia.org/wiki/Падение_режима_Асада
2023-03-10	https://en.wikipedia.org/wiki/Silicon_Valley_Bank		Collapse of Silicon Valley Bank	Крах банка Silicon Valley Bank	https://ru.wikipedia.org/wiki/Silicon_Valley_Bank
2023-06-24	https://en.wikipedia.org/wiki/Wagner_Group_rebellion		Wagner Group rebellion in Russia	Мятеж ЧВК «Вагнер» в России	https://ru.wikipedia.org/wiki/Мятеж_ЧВК_«Вагнер»
2023-08-23	https://en.wikipedia.org/wiki/Yevgeny_Prigozhin		Death of Yevgeny Prigozhin in plane crash	Гибель Евгения Пригожина в авиакатастрофе	https://ru.wikipedia.org/wiki/Пригожин,_Евгений_Викторович
2023-10-07	https://en.wikipedia.org/wiki/2023_Hamas-led_attack_on_Israel	https://upload.wikimedia.org/wikipedia/commons/7/73/Fires_in_Israel_and_the_Gaza_strip_-_7_October_2023_%2853245908850%29.jpg	Hamas launches large-scale attack on Israel	ХАМАС начал масштабное нападение на Израиль	https://ru.wikipedia.org/wiki/Нападение_ХАМАС_на_Израиль_(2023)
2023-12-14	https://en.wikipedia.org/wiki/Red_Sea_crisis		Houthi attacks on shipping trigger Red Sea crisis	Кризис в Красном море	https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B8%D0%B7%D0%B8%D1%81_%D0%B2_%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%BC_%D0%BC%D0%BE%D1%80%D0%B5
2023-05-20	https://en.wikipedia.org/wiki/Battle_of_Bakhmut		Russian forces capture Bakhmut after long battle	Российские войска взяли Бахмут	https://ru.wikipedia.org/wiki/Битва_за_Бахмут
2023-06-04	https://en.wikipedia.org/wiki/2023_Ukrainian_counteroffensive	https://upload.wikimedia.org/wikipedia/commons/8/85/2023_Ukrainian_counteroffensive_-_2_January_2024.png	Ukrainian summer counteroffensive begins	Летнее контрнаступление ВСУ	https://ru.wikipedia.org/wiki/Контрнаступление_ВСУ_(2023)
2023-09-19	https://en.wikipedia.org/wiki/2023_Azerbaijani_offensive_in_Nagorno-Karabakh		Azerbaijan launches offensive in Nagorno-Karabakh	Азербайджан начал наступление в Нагорном Карабахе	https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%B5%D0%B2%D1%8B%D0%B5_%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D1%8F_%D0%B2_%D0%9D%D0%B0%D0%B3%D0%BE%D1%80%D0%BD%D0%BE%D0%BC_%D0%9A%D0%B0%D1%80%D0%B0%D0%B1%D0%B0%D1%85%D0%B5_(2023)
2024-08-06	https://en.wikipedia.org/wiki/Kursk_offensive_(2024)	https://upload.wikimedia.org/wikipedia/commons/7/74/Kursk_front_of_the_Russo-Ukrainian_War.svg	Ukrainian offensive in Kursk Oblast	Наступление ВСУ в Курской области	https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%B8_%D0%B2_%D0%9A%D1%83%D1%80%D1%81%D0%BA%D0%BE%D0%B9_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D0%B8_(2024%E2%80%942025)
2025-04-21	https://en.wikipedia.org/wiki/Pope_Francis		Death of Pope Francis	Смерть Папы Римского Франциска	https://ru.wikipedia.org/wiki/Франциск_(папа_римский)
2025-05-08	https://en.wikipedia.org/wiki/Pope_Leo_XIV		Robert Prevost elected Pope Leo XIV	Роберт Прево избран папой римским Львом XIV	https://ru.wikipedia.org/wiki/Лев_XIV
2025-05-??	https://en.wikipedia.org/wiki/2025_India%E2%80%93Pakistan_clashes		India and Pakistan military clash over Kashmir	Военное столкновение Индии и Пакистана из-за Кашмира	https://ru.wikipedia.org/wiki/Индо-пакистанский_конфликт
2025-02-03	https://en.wikipedia.org/wiki/United_States_Agency_for_International_Development		Closure of USAID announced	Трам закрывает USAID	https://ru.wikipedia.org/wiki/Агентство_США_по_международному_развитию
2025-06-13	https://en.wikipedia.org/wiki/Iran%E2%80%93Israel_conflict_(2025)	https://upload.wikimedia.org/wikipedia/commons/a/a0/Pictures_of_the_Israeli_attack_on_Tehran_1_Mehr_%282%29.jpg	Iran–Israel Twelve-Day War begins	Двенадцатидневная война между Ираном и Израилем	https://ru.wikipedia.org/wiki/Ирано-израильский_конфликт_(2025)
2025-08-15	https://en.wikipedia.org/wiki/2025_Russia%E2%80%93United_States_summit	https://upload.wikimedia.org/wikipedia/commons/1/14/Trump%2C_Putin_Alaska_Arrival_%289260683%29.jpg	Trump–Putin meeting in Anchorage	Встреча Трампа и Путина в Анкоридже	https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BC%D0%BC%D0%B8%D1%82_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D1%8F_%E2%80%94_%D0%A1%D0%A8%D0%90_%D0%BD%D0%B0_%D0%90%D0%BB%D1%8F%D1%81%D0%BA%D0%B5_(2025)
2026-01-12	https://en.wikipedia.org/wiki/Nicol%C3%A1s_Maduro	https://upload.wikimedia.org/wikipedia/commons/1/1c/Nicolas_Maduro_on_board_the_USS_Iwo_Jima.jpg	Kidnapping of Nicolás Maduro reported	Похищение Николаса Мадуро	https://ru.wikipedia.org/wiki/Мадуро,_Николас
2026-02-28	https://en.wikipedia.org/wiki/Iran	https://upload.wikimedia.org/wikipedia/commons/1/18/Dozens_Wounded_in_Bahrain_9_March_2026.webp	Major attack on Iran reported	Начало войны США с Ираном	https://ru.wikipedia.org/wiki/Иран
2022-09-01	https://en.wikipedia.org/wiki/Unmanned_combat_aerial_vehicle	https://upload.wikimedia.org/wikipedia/commons/5/55/FPV_drones_support_of_the_Dnepr_Grouping_of_Forces_%281%29.png	Widespread battlefield use of FPV drones begins a new era of drone warfare	Массовое применение FPV-дронов открыло новую эпоху войны дронов	https://ru.wikipedia.org/wiki/Беспилотный_летательный_аппарат










