date	en_url	image	en_title	ru_title	ru_url	
1979-01-16	https://en.wikipedia.org/wiki/Iranian_Revolution		Iranian Revolution	Иранская революция	https://ru.wikipedia.org/wiki/%D0%98%D1%80%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D1%80%D0%B5%D0%B2%D0%BE%D0%BB%D1%8E%D1%86%D0%B8%D1%8F
1979-03-28	https://en.wikipedia.org/wiki/Three_Mile_Island_accident		Three Mile Island accident	Авария на АЭС Три-Майл-Айленд	https://ru.wikipedia.org/wiki/%D0%90%D0%B2%D0%B0%D1%80%D0%B8%D1%8F_%D0%BD%D0%B0_%D0%90%D0%AD%D0%A1_%D0%A2%D1%80%D0%B8-%D0%9C%D0%B0%D0%B9%D0%BB-%D0%90%D0%B9%D0%BB%D0%B5%D0%BD%D0%B4
1979-11-04	https://en.wikipedia.org/wiki/Iran_hostage_crisis		Iran hostage crisis begins	Захват американских заложников в Иране	https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D1%85%D0%B2%D0%B0%D1%82_%D0%B0%D0%BC%D0%B5%D1%80%D0%B8%D0%BA%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D1%85_%D0%B7%D0%B0%D0%BB%D0%BE%D0%B6%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2_%D0%B2_%D0%98%D1%80%D0%B0%D0%BD%D0%B5
1979-12-24	https://en.wikipedia.org/wiki/Soviet%E2%80%93Afghan_War		Soviet invasion of Afghanistan	Ввод советских войск в Афганистан	https://ru.wikipedia.org/wiki/%D0%90%D1%84%D0%B3%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B2%D0%BE%D0%B9%D0%BD%D0%B0_(1979%E2%80%931989)
1978-03-16	https://en.wikipedia.org/wiki/Kidnapping_and_murder_of_Aldo_Moro		Kidnapping and murder of Aldo Moro	Похищение и убийство Альдо Моро	https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%85%D0%B8%D1%89%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B8_%D1%83%D0%B1%D0%B8%D0%B9%D1%81%D1%82%D0%B2%D0%BE_%D0%90%D0%BB%D1%8C%D0%B4%D0%BE_%D0%9C%D0%BE%D1%80%D0%BE
1978-09-17	https://en.wikipedia.org/wiki/Camp_David_Accords		Camp David Accords signed	Подписание Кэмп-Дэвидских соглашений	https://ru.wikipedia.org/wiki/%D0%9A%D1%8D%D0%BC%D0%BF-%D0%94%D1%8D%D0%B2%D0%B8%D0%B4%D1%81%D0%BA%D0%B8%D0%B5_%D1%81%D0%BE%D0%B3%D0%BB%D0%B0%D1%88%D0%B5%D0%BD%D0%B8%D1%8F
1978-10-16	https://en.wikipedia.org/wiki/John_Paul_II	https://upload.wikimedia.org/wikipedia/commons/5/59/Papie%C5%BC_Jan_Pawe%C5%82_II_i_kardyna%C5%82_Stefan_kardyna%C5%82_Wyszy%C5%84ski_w_drodze_na_plac_Zwyci%C4%99stwa_w_dniu_2_czerwca_1979.jpg	Election of Pope John Paul II	Избрание Папы Иоанна Павла II	https://ru.wikipedia.org/wiki/%D0%98%D0%BE%D0%B0%D0%BD%D0%BD_%D0%9F%D0%B0%D0%B2%D0%B5%D0%BB_II
1978-12-18	https://en.wikipedia.org/wiki/Reform_and_opening_up		Reform and Opening Up	Начало китайских реформ	https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B0_%D1%80%D0%B5%D1%84%D0%BE%D1%80%D0%BC_%D0%B8_%D0%BE%D1%82%D0%BA%D1%80%D1%8B%D1%82%D0%BE%D1%81%D1%82%D0%B8
1977-03-27	https://en.wikipedia.org/wiki/Tenerife_airport_disaster		Tenerife airport disaster	Столкновение в аэропорту Лос-Родеос	https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%BE%D0%BB%D0%BA%D0%BD%D0%BE%D0%B2%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B2_%D0%B0%D1%8D%D1%80%D0%BE%D0%BF%D0%BE%D1%80%D1%82%D1%83_%D0%9B%D0%BE%D1%81-%D0%A0%D0%BE%D0%B4%D0%B5%D0%BE%D1%81
1977-07-05	https://en.wikipedia.org/wiki/General_Mohammad_Zia-ul-Haq	https://upload.wikimedia.org/wikipedia/commons/7/7f/General_Shamim_Alam_Khan_receiving_the_Hilal-i-Imtiaz.jpg	Military coup in Pakistan	Военный переворот в Пакистане	https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%BF%D0%B5%D1%80%D0%B5%D0%B2%D0%BE%D1%80%D0%BE%D1%82_%D0%B2_%D0%9F%D0%B0%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B5_(1977)
