date	en_url	image	en_title	ru_title	ru_url	
1952-07-19	https://en.wikipedia.org/wiki/1952_Summer_Olympics		1952 Summer Olympics held in Helsinki	Летние Олимпийские игры 1952	https://ru.wikipedia.org/wiki/Летние_Олимпийские_игры_1952
1956-11-22	https://en.wikipedia.org/wiki/1956_Summer_Olympics	https://upload.wikimedia.org/wikipedia/ru/a/a0/1956S_emblem_b.gif	1956 Summer Olympics held in Melbourne	Летние Олимпийские игры 1956	https://ru.wikipedia.org/wiki/Летние_Олимпийские_игры_1956
1959-03-09	https://en.wikipedia.org/wiki/Barbie	https://upload.wikimedia.org/wikipedia/commons/0/07/Ruth_Handler_in_1961.jpg	Barbie doll introduced by Mattel	Появление куклы Барби	https://ru.wikipedia.org/wiki/Барби
1959-04-22	https://en.wikipedia.org/wiki/St._Lawrence_Seaway	https://upload.wikimedia.org/wikipedia/commons/7/73/Vue_aerienne_saint_laurent.JPG	Opening of the St. Lawrence Seaway	Открытие морского пути Святого Лаврентия	https://ru.wikipedia.org/wiki/Морской_путь_Святого_Лаврентия
1958-02-05	https://en.wikipedia.org/wiki/Lego		Lego patents the modern brick design	Патент современной системы LEGO	https://ru.wikipedia.org/wiki/Lego
1957-09-29	https://en.wikipedia.org/wiki/Kyshtym_disaster		Kyshtym nuclear disaster in the Soviet Union	Кыштымская авария	https://ru.wikipedia.org/wiki/Кыштымская_авария
1957-10-10	https://en.wikipedia.org/wiki/Windscale_fire		Windscale fire nuclear accident	Пожар на реакторе в Уиндскейле	https://ru.wikipedia.org/wiki/%D0%90%D0%B2%D0%B0%D1%80%D0%B8%D1%8F_%D0%B2_%D0%A3%D0%B8%D0%BD%D0%B4%D1%81%D0%BA%D0%B5%D0%B9%D0%BB%D0%B5
1956-04-23	https://en.wikipedia.org/wiki/Elvis_Presley	https://upload.wikimedia.org/wikipedia/ru/5/54/CD-elvis-presley.jpg	Elvis Presley releases the album Elvis Presley	Выход дебютного альбома Элвиса Пресли	https://ru.wikipedia.org/wiki/Elvis_Presley_(альбом)
1956-10-22	https://en.wikipedia.org/wiki/Transistor_radio		Mass production of transistor radios begins	Распространение транзисторных радиоприёмников	https://ru.wikipedia.org/wiki/Транзисторный_радиоприёмник
1955-04-12	https://en.wikipedia.org/wiki/Polio_vaccine	https://upload.wikimedia.org/wikipedia/commons/b/b8/Polio_vaccine_poster.jpg	Announcement of the Salk polio vaccine	Объявлено о создании вакцины против полиомиелита	https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BA%D1%86%D0%B8%D0%BD%D0%B0_%D0%BF%D1%80%D0%BE%D1%82%D0%B8%D0%B2_%D0%BF%D0%BE%D0%BB%D0%B8%D0%BE%D0%BC%D0%B8%D0%B5%D0%BB%D0%B8%D1%82%D0%B0
1955-07-17	https://en.wikipedia.org/wiki/Disneyland	https://upload.wikimedia.org/wikipedia/commons/8/8c/WaltDisneyplansDisneylandDec1954.jpg	Opening of Disneyland in California	Открытие Диснейленда	https://ru.wikipedia.org/wiki/Диснейленд
1954-09-30	https://en.wikipedia.org/wiki/USS_Nautilus_(SSN-571)		USS Nautilus, first nuclear submarine, commissioned	Ввод в строй первой атомной подводной лодки «Наутилус»	https://ru.wikipedia.org/wiki/USS_Nautilus_(SSN-571)
1954-11-01	https://en.wikipedia.org/wiki/Godzilla		Release of the film Godzilla	Выход фильма «Годзилла»	https://ru.wikipedia.org/wiki/Годзилла
1953-04-25	https://en.wikipedia.org/wiki/DNA_double_helix	https://upload.wikimedia.org/wikipedia/commons/b/b8/DNA-structure-and-bases.png	Discovery of the DNA double helix structure announced	Открытие структуры двойной спирали ДНК	https://ru.wikipedia.org/wiki/Двойная_спираль
1952-06-01	https://en.wikipedia.org/wiki/Magazine_(firearms)	https://upload.wikimedia.org/wikipedia/en/a/a8/PlayboyLogo.svg	First issue of Playboy magazine published	Выход первого номера журнала Playboy	https://ru.wikipedia.org/wiki/Playboy
1950-06-25	https://en.wikipedia.org/wiki/FIFA_World_Cup	https://upload.wikimedia.org/wikipedia/commons/e/ea/Poster_-_World_Cup_1950.jpg	FIFA World Cup held in Brazil	Чемпионат мира по футболу 1950	https://ru.wikipedia.org/wiki/Чемпионат_мира_по_футболу_1950
1951-03-03	https://en.wikipedia.org/wiki/Rocket_88	https://upload.wikimedia.org/wikipedia/ru/f/f3/Rocket_88.jpg	Rocket 88 by Jackie Brenston and Ike Turner released, often considered the first rock and roll record	Выход песни Rocket 88, начало рок-н-ролла	https://ru.wikipedia.org/wiki/Rocket_88
1955-06-11	https://en.wikipedia.org/wiki/1955_Le_Mans_disaster		1955 Le Mans disaster	Катастрофа на гонке «24 часа Ле-Мана» 1955 года	https://ru.wikipedia.org/wiki/%D0%90%D0%B2%D1%82%D0%BE%D0%BA%D0%B0%D1%82%D0%B0%D1%81%D1%82%D1%80%D0%BE%D1%84%D0%B0_%D0%BD%D0%B0_%D0%B3%D0%BE%D0%BD%D0%BA%D0%B5_%D0%B2_%D0%9B%D0%B5-%D0%9C%D0%B0%D0%BD%D0%B5_(1955)
1955-10-29	https://en.wikipedia.org/wiki/Italian_battleship_Giulio_Cesare		Soviet battleship Novorossiysk sinks in Sevastopol harbor	Гибель линкора «Новороссийск»	https://ru.wikipedia.org/wiki/Новороссийск_(линкор)
1954-01-01	https://en.wikipedia.org/wiki/Biker	https://upload.wikimedia.org/wikipedia/commons/7/7b/Chelsea-Bridge-Rockers.jpg	Rise of outlaw motorcycle clubs in the United States	Начало движения байкеров	https://ru.wikipedia.org/wiki/Байкеры
1950-05-13	https://en.wikipedia.org/wiki/Formula_One	https://upload.wikimedia.org/wikipedia/commons/b/be/MossLotusClimax19610806.jpg	First Formula One World Championship race	Первый этап чемпионата мира Формулы-1	https://ru.wikipedia.org/wiki/Формула-1
1955-01-01	https://en.wikipedia.org/wiki/Velcro	https://upload.wikimedia.org/wikipedia/commons/7/7f/Velcro_Loops.jpg	Velcro hook-and-loop fastener patented by George de Mestral	Патент застёжки-липучки Velcro	https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BA%D1%81%D1%82%D0%B8%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D0%B7%D0%B0%D1%81%D1%82%D1%91%D0%B6%D0%BA%D0%B0
1957-12-05	https://en.wikipedia.org/wiki/Lenin_(1957_icebreaker)		Launch of the nuclear icebreaker Lenin	Спуск на воду атомного ледокола «Ленин»	https://ru.wikipedia.org/wiki/Ленин_(атомный_ледокол)



