date	en_url	image	en_title	ru_title	ru_url	
1949-01-25	https://en.wikipedia.org/wiki/Comecon		Comecon established	Создание СЭВ	https://ru.wikipedia.org/wiki/Совет_экономической_взаимопомощи
1949-10-16	https://en.wikipedia.org/wiki/UNESCO		UNESCO headquarters established in Paris	Открытие штаб-квартиры ЮНЕСКО в Париже	https://ru.wikipedia.org/wiki/ЮНЕСКО
1949-08-12	https://en.wikipedia.org/wiki/Geneva_Conventions		Geneva Conventions signed	Женевские конвенции	https://ru.wikipedia.org/wiki/Женевские_конвенции
1948-04-07	https://en.wikipedia.org/wiki/World_Health_Organization		World Health Organization founded	Создание Всемирной организации здравоохранения	https://ru.wikipedia.org/wiki/Всемирная_организация_здравоохранения
1948-06-20	https://en.wikipedia.org/wiki/Wirtschaftswunder		Start of the German economic miracle	Начало экономического чуда в Германии	https://ru.wikipedia.org/wiki/Экономическое_чудо
1947-10-14	https://en.wikipedia.org/wiki/Bell_X-1		First supersonic flight (Bell X-1)	Первый сверхзвуковой полёт	https://ru.wikipedia.org/wiki/Bell_X-1
1947-12-23	https://en.wikipedia.org/wiki/Transistor		First transistor demonstrated	Создание транзистора	https://ru.wikipedia.org/wiki/Транзистор
1947-10-24	https://en.wikipedia.org/wiki/United_Nations_General_Assembly		First regular session of the UN General Assembly	Первая сессия Генеральной Ассамблеи ООН	https://ru.wikipedia.org/wiki/Генеральная_Ассамблея_ООН
1946-09-07	https://en.wikipedia.org/wiki/Cannes_Film_Festival	https://upload.wikimedia.org/wikipedia/commons/a/aa/Palme_d%27Or_gold_silhouette.svg	First Cannes Film Festival	Первый Каннский кинофестиваль	https://ru.wikipedia.org/wiki/Каннский_кинофестиваль
1946-04-01	https://en.wikipedia.org/wiki/Tokyo_Trial	https://upload.wikimedia.org/wikipedia/commons/1/19/International_Military_Tribunal_Ichigaya_Court.jpg	Tokyo War Crimes Tribunal begins	Токийский процесс	https://ru.wikipedia.org/wiki/Токийский_процесс
1946-03-06	https://en.wikipedia.org/wiki/National_Basketball_Association	https://upload.wikimedia.org/wikipedia/commons/2/2a/GeorgeMikan.jpg	Founding of the Basketball Association of America	Создание BAA (предшественника НБА)	https://ru.wikipedia.org/wiki/Национальная_баскетбольная_ассоциация
1945-04-01	https://en.wikipedia.org/wiki/Okinawa_campaign	https://upload.wikimedia.org/wikipedia/commons/b/bf/Ww2_158.jpg	Battle of Okinawa begins	Битва за Окинаву	https://ru.wikipedia.org/wiki/Битва_за_Окинаву
1945-05-23	https://en.wikipedia.org/wiki/Flensburg_Government		Flensburg Government formed	Фленсбургское правительство	https://ru.wikipedia.org/wiki/Фленсбургское_правительство
1945-07-16	https://en.wikipedia.org/wiki/Trinity_(nuclear_test)		Trinity nuclear test	Испытание «Тринити»	https://ru.wikipedia.org/wiki/Тринити_(ядерное_испытание)
1945-10-16	https://en.wikipedia.org/wiki/Food_and_Agriculture_Organization		FAO founded	Создание ФАО	https://ru.wikipedia.org/wiki/Продовольственная_и_сельскохозяйственная_организация_ООН
1945-11-16	https://en.wikipedia.org/wiki/UNESCO		UNESCO founded	Создание ЮНЕСКО	https://ru.wikipedia.org/wiki/ЮНЕСКО
1944-01-01	https://en.wikipedia.org/wiki/Bretton_Woods_system		Bretton Woods system established	Бреттон-Вудская система	https://ru.wikipedia.org/wiki/Бреттон-Вудская_система
1944-07-22	https://en.wikipedia.org/wiki/International_Monetary_Fund		International Monetary Fund created	Создание Международного валютного фонда	https://ru.wikipedia.org/wiki/Международный_валютный_фонд
1944-07-22	https://en.wikipedia.org/wiki/World_Bank	https://upload.wikimedia.org/wikipedia/commons/0/04/WhiteandKeynes.jpg	World Bank created	Создание Всемирного банка	https://ru.wikipedia.org/wiki/Всемирный_банк
1944-10-16	https://en.wikipedia.org/wiki/Baltic_Operation	https://upload.wikimedia.org/wikipedia/commons/f/f6/%D0%9F%D1%80%D0%B8%D0%B1%D0%B0%D0%BB%D1%82%D0%B8%D0%B9%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F.jpg	Soviet Baltic offensive	Прибалтийская операция	https://ru.wikipedia.org/wiki/Прибалтийская_операция
1944-12-16	https://en.wikipedia.org/wiki/Battle_of_the_Bulge		Battle of the Bulge begins	Арденнская операция	https://ru.wikipedia.org/wiki/Арденнская_операция
1943-01-14	https://en.wikipedia.org/wiki/Casablanca_Conference		Casablanca Conference	Касабланкская конференция	https://ru.wikipedia.org/wiki/Касабланкская_конференция
