date	en_url	image	en_title	ru_title	ru_url	
1949-04-04	https://en.wikipedia.org/wiki/North_Atlantic_Treaty		Founding of NATO	Создание НАТО	https://ru.wikipedia.org/wiki/%D0%9D%D0%90%D0%A2%D0%9E
1949-05-23	https://en.wikipedia.org/wiki/Federal_Republic_of_Germany	https://upload.wikimedia.org/wikipedia/commons/b/ba/Flag_of_Germany.svg	Foundation of the Federal Republic of Germany	Создание Федеративной Республики Германия	https://ru.wikipedia.org/wiki/%D0%A4%D0%A0%D0%93
1949-08-29	https://en.wikipedia.org/wiki/RDS-1	https://upload.wikimedia.org/wikipedia/en/e/e8/Joe_one.jpg	First Soviet atomic bomb test	Первое испытание атомной бомбы СССР	https://ru.wikipedia.org/wiki/%D0%A0%D0%94%D0%A1-1
1949-10-01	https://en.wikipedia.org/wiki/Proclamation_of_the_People%27s_Republic_of_China		Proclamation of the People's Republic of China	Провозглашение Китайской Народной Республики	https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D0%B2%D0%BE%D0%B7%D0%B3%D0%BB%D0%B0%D1%88%D0%B5%D0%BD%D0%B8%D0%B5_%D0%9A%D0%B8%D1%82%D0%B0%D0%B9%D1%81%D0%BA%D0%BE%D0%B9_%D0%9D%D0%B0%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B9_%D0%A0%D0%B5%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B8
1949-10-07	https://en.wikipedia.org/wiki/East_Germany		Foundation of the German Democratic Republic	Создание Германской Демократической Республики	https://ru.wikipedia.org/wiki/%D0%93%D0%94%D0%A0
1948-01-30	https://en.wikipedia.org/wiki/Assassination_of_Mahatma_Gandhi	https://upload.wikimedia.org/wikipedia/commons/7/71/Mohandas_K._Gandhi%2C_portrait%2C_1946.jpg	Assassination of Mahatma Gandhi	Убийство Махатмы Ганди	https://ru.wikipedia.org/wiki/%D0%A3%D0%B1%D0%B8%D0%B9%D1%81%D1%82%D0%B2%D0%BE_%D0%9C%D0%B0%D1%85%D0%B0%D1%82%D0%BC%D1%8B_%D0%93%D0%B0%D0%BD%D0%B4%D0%B8
1948-05-14	https://en.wikipedia.org/wiki/Israeli_Declaration_of_Independence		Declaration of the State of Israel	Провозглашение государства Израиль	https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F_%D0%BD%D0%B5%D0%B7%D0%B0%D0%B2%D0%B8%D1%81%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D0%B8_%D0%98%D0%B7%D1%80%D0%B0%D0%B8%D0%BB%D1%8F
1948-06-24	https://en.wikipedia.org/wiki/Berlin_Blockade		Berlin Blockade begins	Берлинская блокада	https://ru.wikipedia.org/wiki/%D0%91%D0%BB%D0%BE%D0%BA%D0%B0%D0%B4%D0%B0_%D0%97%D0%B0%D0%BF%D0%B0%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE_%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D0%B0
1948-12-10	https://en.wikipedia.org/wiki/Universal_Declaration_of_Human_Rights		Universal Declaration of Human Rights adopted	Принятие Всеобщей декларации прав человека	https://ru.wikipedia.org/wiki/%D0%92%D1%81%D0%B5%D0%BE%D0%B1%D1%89%D0%B0%D1%8F_%D0%B4%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F_%D0%BF%D1%80%D0%B0%D0%B2_%D1%87%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA%D0%B0
1948-05-26	https://en.wikipedia.org/wiki/Apartheid		National Party begins apartheid in South Africa	Начало политики апартеида в ЮАР	https://ru.wikipedia.org/wiki/%D0%90%D0%BF%D0%B0%D1%80%D1%82%D0%B5%D0%B8%D0%B4
1947-03-12	https://en.wikipedia.org/wiki/Truman_Doctrine	https://upload.wikimedia.org/wikipedia/commons/d/d9/Special_Message_to_Congress_on_Greece_and_Turkey_The_Truman_Doctrine.jpg	Truman Doctrine announced	Доктрина Трумэна	https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%BA%D1%82%D1%80%D0%B8%D0%BD%D0%B0_%D0%A2%D1%80%D1%83%D0%BC%D1%8D%D0%BD%D0%B0
1947-06-05	https://en.wikipedia.org/wiki/Marshall_Plan	https://upload.wikimedia.org/wikipedia/commons/b/b3/Marshall_Plan_poster.JPG	Marshall Plan announced	План Маршалла	https://ru.wikipedia.org/wiki/%D0%9F%D0%BB%D0%B0%D0%BD_%D0%9C%D0%B0%D1%80%D1%88%D0%B0%D0%BB%D0%BB%D0%B0
1947-08-14	https://en.wikipedia.org/wiki/Partition_of_India		Partition of India begins	Раздел Британской Индии	https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D0%B7%D0%B4%D0%B5%D0%BB_%D0%91%D1%80%D0%B8%D1%82%D0%B0%D0%BD%D1%81%D0%BA%D0%BE%D0%B9_%D0%98%D0%BD%D0%B4%D0%B8%D0%B8
1947-08-14	https://en.wikipedia.org/wiki/Pakistan		Pakistan independence	Независимость Пакистана	https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD
1947-08-15	https://en.wikipedia.org/wiki/India		India independence	Независимость Индии	https://ru.wikipedia.org/wiki/%D0%98%D0%BD%D0%B4%D0%B8%D1%8F
1947-09-18	https://en.wikipedia.org/wiki/Central_Intelligence_Agency		CIA established	Создание ЦРУ	https://ru.wikipedia.org/wiki/%D0%A6%D0%A0%D0%A3
