date	en_url	image	en_title	ru_title	ru_url	
2025-01-07	https://en.wikipedia.org/wiki/2025_Los_Angeles_wildfires	https://upload.wikimedia.org/wikipedia/commons/4/4d/Palisades_Fire_%2854254705864%29.jpg	Los Angeles wildfires	Лесные пожары в Лос-Анджелесе	https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D1%81%D0%BD%D1%8B%D0%B5_%D0%BF%D0%BE%D0%B6%D0%B0%D1%80%D1%8B_%D0%B2_%D0%AE%D0%B6%D0%BD%D0%BE%D0%B9_%D0%9A%D0%B0%D0%BB%D0%B8%D1%84%D0%BE%D1%80%D0%BD%D0%B8%D0%B8
2025-03-01	https://en.wikipedia.org/wiki/SpaceX_Starship		Starship orbital test flights continue	Продолжились орбитальные испытания Starship	https://ru.wikipedia.org/wiki/SpaceX_Starship
2025-04-15	https://en.wikipedia.org/wiki/Artificial_intelligence		New generation AI systems released	Выпущено новое поколение систем искусственного интеллекта	https://ru.wikipedia.org/wiki/Искусственный_интеллект
2025-02-14	https://en.wikipedia.org/wiki/J._D._Vance	https://upload.wikimedia.org/wikipedia/commons/9/9b/JD_Vance_speech_at_the_Munich_Security_Conference.png	J. D. Vance speech at the Munich Security Conference	Речь Джей Ди Вэнса на Мюнхенской конференции	https://ru.wikipedia.org/wiki/%D0%9C%D1%8E%D0%BD%D1%85%D0%B5%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D1%80%D0%B5%D1%87%D1%8C_%D0%94%D0%B6%D0%B5%D0%B9_%D0%94%D0%B8_%D0%92%D1%8D%D0%BD%D1%81%D0%B0
2025-02-28	https://en.wikipedia.org/wiki/2025_Trump%E2%80%93Zelenskyy_Oval_Office_meeting		Political scandal in the White House	Скандал в Белом доме	https://ru.wikipedia.org/wiki/%D0%92%D1%81%D1%82%D1%80%D0%B5%D1%87%D0%B0_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%B0_%D0%97%D0%B5%D0%BB%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%B3%D0%BE_%D0%B8_%D0%94%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%B4%D0%B0_%D0%A2%D1%80%D0%B0%D0%BC%D0%BF%D0%B0_%D0%B2_%D0%91%D0%B5%D0%BB%D0%BE%D0%BC_%D0%B4%D0%BE%D0%BC%D0%B5
2025-03-19	https://en.wikipedia.org/wiki/Ekrem_%C4%B0mamo%C4%9Flu		Arrest of Istanbul mayor Ekrem İmamoğlu	Арест мэра Стамбула Экрема Имамоглу	https://ru.wikipedia.org/wiki/Имамоглу,_Экрем
2024-01-11	https://en.wikipedia.org/wiki/Operation_Prosperity_Guardian		US and UK begin strikes against Houthi targets in Yemen	США и Великобритания начали удары по хуситам	https://ru.wikipedia.org/wiki/%D0%9E%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F_%C2%AB%D0%A1%D1%82%D1%80%D0%B0%D0%B6_%D0%BF%D1%80%D0%BE%D1%86%D0%B2%D0%B5%D1%82%D0%B0%D0%BD%D0%B8%D1%8F%C2%BB
2024-04-08	https://en.wikipedia.org/wiki/Solar_eclipse_of_April_8,_2024		Total solar eclipse across North America	Полное солнечное затмение над Северной Америкой	https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BB%D0%BD%D0%B5%D1%87%D0%BD%D0%BE%D0%B5_%D0%B7%D0%B0%D1%82%D0%BC%D0%B5%D0%BD%D0%B8%D0%B5_8_%D0%B0%D0%BF%D1%80%D0%B5%D0%BB%D1%8F_2024_%D0%B3%D0%BE%D0%B4%D0%B0
2024-07-26	https://en.wikipedia.org/wiki/2024_Summer_Olympics	https://upload.wikimedia.org/wikipedia/ru/3/3c/2024_Summer_Olympics_Logo.svg	2024 Summer Olympics open in Paris	Открылись летние Олимпийские игры в Париже	https://ru.wikipedia.org/wiki/Летние_Олимпийские_игры_2024
2023-04-04	https://en.wikipedia.org/wiki/Finland_in_NATO	https://upload.wikimedia.org/wikipedia/commons/5/53/Flags_of_Finland_and_NATO.jpg	Finland joins NATO	Финляндия вступила в НАТО	https://ru.wikipedia.org/wiki/Финляндия_и_НАТО
