date	en_url	image	en_title	ru_title	ru_url	
1939-04-30	https://en.wikipedia.org/wiki/1939_New_York_World%27s_Fair		Opening of the 1939 New York World's Fair	Открытие Всемирной выставки 1939 года в Нью-Йорке	https://ru.wikipedia.org/wiki/%D0%92%D1%81%D0%B5%D0%BC%D0%B8%D1%80%D0%BD%D0%B0%D1%8F_%D0%B2%D1%8B%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B0_(1939)
1939-08-02	https://en.wikipedia.org/wiki/Einstein%E2%80%93Szilard_letter		Einstein–Szilard letter warns the U.S. government about nuclear weapons	Письмо Эйнштейна — Силарда предупреждает правительство США о возможности атомного оружия	https://ru.wikipedia.org/wiki/Письмо_Эйнштейна_—_Силарда
1939-12-15	https://en.wikipedia.org/wiki/Gone_with_the_Wind_(film)		Premiere of the film Gone with the Wind	Премьера фильма «Унесённые ветром»	https://ru.wikipedia.org/wiki/Унесённые_ветром_(фильм)
1939-08-25	https://en.wikipedia.org/wiki/The_Wizard_of_Oz_(1939_film)	https://upload.wikimedia.org/wikipedia/commons/c/ca/WIZARD_OF_OZ_ORIGINAL_POSTER_1939.jpg	Premiere of the film The Wizard of Oz	Премьера фильма «Волшебник страны Оз»	https://ru.wikipedia.org/wiki/Волшебник_страны_Оз_(фильм,_1939)
1938-10-30	https://en.wikipedia.org/wiki/The_War_of_the_Worlds_(1938_radio_drama)		Orson Welles broadcasts The War of the Worlds radio drama	Радиопостановка «Война миров» Орсона Уэллса вызывает массовую панику	https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B9%D0%BD%D0%B0_%D0%BC%D0%B8%D1%80%D0%BE%D0%B2_(%D1%80%D0%B0%D0%B4%D0%B8%D0%BE%D0%BF%D0%BE%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0)
1938-11-10	https://en.wikipedia.org/wiki/Mustafa_Kemal_Atat%C3%BCrk		Death of Mustafa Kemal Atatürk	Умер Мустафа Кемаль Ататюрк	https://ru.wikipedia.org/wiki/Ататюрк,_Мустафа_Кемаль
1938-06-11	https://en.wikipedia.org/wiki/Seabiscuit		Seabiscuit wins the Hollywood Gold Cup and becomes a national sensation in the United States	Лошадь Сибисквит становится национальной сенсацией в США
1937-05-27	https://en.wikipedia.org/wiki/Golden_Gate_Bridge		Golden Gate Bridge opens in San Francisco	Открыт мост Золотые Ворота в Сан-Франциско	https://ru.wikipedia.org/wiki/Золотые_Ворота_(мост)
1937-12-21	https://en.wikipedia.org/wiki/Snow_White_and_the_Seven_Dwarfs_(1937_film)		Premiere of Disney's Snow White and the Seven Dwarfs	Премьера мультфильма «Белоснежка и семь гномов»	https://ru.wikipedia.org/wiki/Белоснежка_и_семь_гномов_(мультфильм,_1937)
1937-06-02	https://en.wikipedia.org/wiki/Amelia_Earhart		Amelia Earhart disappears during attempt to fly around the world	Исчезновение Амелии Эрхарт во время кругосветного перелёта	https://ru.wikipedia.org/wiki/Эрхарт,_Амелия
1937-05-28	https://en.wikipedia.org/wiki/Volkswagen_Beetle		German government presents the Volkswagen project (future Beetle)	Представлен проект народного автомобиля Volkswagen (будущий Beetle)	https://ru.wikipedia.org/wiki/Volkswagen_Beetle
1936-02-05	https://en.wikipedia.org/wiki/Modern_Times_(film)		Premiere of Charlie Chaplin's film Modern Times	Премьера фильма Чарли Чаплина «Новые времена»	https://ru.wikipedia.org/wiki/Новые_времена
1936-11-02	https://en.wikipedia.org/wiki/BBC_Television_Service	https://upload.wikimedia.org/wikipedia/commons/4/41/BBC_Logo_2021.svg	BBC begins the world's first regular high-definition television service	Начало регулярного телевизионного вещания BBC	https://ru.wikipedia.org/wiki/%D0%91%D0%B8-%D0%B1%D0%B8-%D1%81%D0%B8
1936-06-19	https://en.wikipedia.org/wiki/Maxim_Gorky		Death of Maxim Gorky	Умер Максим Горький	https://ru.wikipedia.org/wiki/Горький,_Максим
