date	en_url	image	en_title	ru_title	ru_url	
1929-10-24	https://en.wikipedia.org/wiki/Wall_Street_Crash_of_1929	https://upload.wikimedia.org/wikipedia/commons/e/e1/Crowd_outside_nyse.jpg	Wall Street Crash begins the Great Depression	Крах Уолл-стрит и начало Великой депрессии	https://ru.wikipedia.org/wiki/Биржевой_крах_1929_года
1929-02-11	https://en.wikipedia.org/wiki/Lateran_Treaty		Lateran Treaty establishes Vatican City as an independent state	Латеранские соглашения создают государство Ватикан	https://ru.wikipedia.org/wiki/Латеранские_соглашения
1929-08-23	https://en.wikipedia.org/wiki/Kellogg%E2%80%93Briand_Pact		Kellogg–Briand Pact comes into force renouncing war as national policy	Пакт Бриана — Келлога вступает в силу	https://ru.wikipedia.org/wiki/Пакт_Бриана_—_Келлога
1928-05-03	https://en.wikipedia.org/wiki/Jinan_incident		Jinan Incident between Japanese and Chinese forces in Shandong	Цзинаньский инцидент между Японией и Китаем	https://en.wikipedia.org/wiki/Jinan_incident
1928-11-06	https://en.wikipedia.org/wiki/Herbert_Hoover		Herbert Hoover elected President of the United States	Герберт Гувер избран президентом США	https://ru.wikipedia.org/wiki/Гувер,_Герберт
1927-05-20	https://en.wikipedia.org/wiki/Charles_Lindbergh		Charles Lindbergh completes the first solo nonstop transatlantic flight	Чарльз Линдберг совершает первый одиночный беспосадочный перелёт через Атлантику	https://ru.wikipedia.org/wiki/Линдберг,_Чарльз
1927-08-23	https://en.wikipedia.org/wiki/Sacco_and_Vanzetti		Execution of Sacco and Vanzetti in the United States	Казнь Сакко и Ванцетти	https://ru.wikipedia.org/wiki/Сакко_и_Ванцетти
1927-04-12	https://en.wikipedia.org/wiki/Shanghai_massacre		Shanghai massacre during the Chinese Civil War	Шанхайская резня во время гражданской войны в Китае	https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BD%D1%85%D0%B0%D0%B9%D1%81%D0%BA%D0%B0%D1%8F_%D1%80%D0%B5%D0%B7%D0%BD%D1%8F_1927_%D0%B3%D0%BE%D0%B4%D0%B0
1927-09-27	https://en.wikipedia.org/wiki/Warner_Bros.	https://upload.wikimedia.org/wikipedia/commons/e/ea/The_Jazz_Singer.gif	Premiere of the first feature-length film with synchronized sound The Jazz Singer	Премьера первого звукового фильма «Певец джаза»	https://ru.wikipedia.org/wiki/Певец_джаза
1926-05-09	https://en.wikipedia.org/wiki/1926_United_Kingdom_general_strike		General Strike in the United Kingdom	Всеобщая стачка в Великобритании	https://ru.wikipedia.org/wiki/Всеобщая_стачка_1926_года
1926-12-25	https://en.wikipedia.org/wiki/Hirohito		Hirohito becomes Emperor of Japan	Хирохито становится императором Японии	https://ru.wikipedia.org/wiki/Хирохито
1925-12-01	https://en.wikipedia.org/wiki/Locarno_Treaties		Signing of the Locarno Treaties in Europe	Подписаны Локарнские договоры	https://ru.wikipedia.org/wiki/Локарнские_договоры
1925-07-18	https://en.wikipedia.org/wiki/Mein_Kampf		Publication of Adolf Hitler's book Mein Kampf	Публикация книги Адольфа Гитлера «Моя борьба»	https://ru.wikipedia.org/wiki/Моя_борьба
1925-01-03	https://en.wikipedia.org/wiki/Benito_Mussolini		Benito Mussolini establishes dictatorship in Italy	Бенито Муссолини устанавливает диктатуру в Италии	https://ru.wikipedia.org/wiki/Муссолини,_Бенито
1924-01-21	https://en.wikipedia.org/wiki/Vladimir_Lenin		Death of Vladimir Lenin	Умер Владимир Ленин	https://ru.wikipedia.org/wiki/Ленин,_Владимир_Ильич
1924-10-11	https://en.wikipedia.org/wiki/Dawes_Plan		Adoption of the Dawes Plan to restructure German reparations	Принят план Дауэса по реструктуризации германских репараций	https://ru.wikipedia.org/wiki/План_Дауэса
1924-05-10	https://en.wikipedia.org/wiki/J._Edgar_Hoover		J. Edgar Hoover becomes director of the FBI	Эдгар Гувер становится директором ФБР	https://ru.wikipedia.org/wiki/Гувер,_Джон_Эдгар
1924-01-21	https://en.wikipedia.org/wiki/Joseph_Stalin		Joseph Stalin begins consolidation of power in the Soviet Union after Lenin's death	Иосиф Сталин начинает консолидацию власти в СССР после смерти Ленина	https://ru.wikipedia.org/wiki/Сталин,_Иосиф_Виссарионович
1923-11-08	https://en.wikipedia.org/wiki/Beer_Hall_Putsch		Beer Hall Putsch by Adolf Hitler in Munich	Пивной путч Адольфа Гитлера в Мюнхене	https://ru.wikipedia.org/wiki/Пивной_путч
1923-11-15	https://en.wikipedia.org/wiki/Rentenmark		Germany introduces the Rentenmark to stabilize the economy after hyperinflation	В Германии введена рентенмарка для стабилизации экономики после гиперинфляции	https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%BD%D1%82%D0%BD%D0%B0%D1%8F_%D0%BC%D0%B0%D1%80%D0%BA%D0%B0
1923-09-13	https://en.wikipedia.org/wiki/1923_Spanish_coup_d%27%C3%A9tat		Military coup of Miguel Primo de Rivera in Spain	Государственный переворот в Испании (1923)	https://en.wikipedia.org/wiki/1923_Spanish_coup_d%27%C3%A9tat
1922-10-31	https://en.wikipedia.org/wiki/Benito_Mussolini	https://upload.wikimedia.org/wikipedia/commons/3/38/Duce_Benito_Mussolini.jpg	Benito Mussolini becomes Prime Minister of Italy after the March on Rome	Бенито Муссолини становится премьер-министром Италии после похода на Рим	https://ru.wikipedia.org/wiki/Муссолини,_Бенито
1922-04-16	https://en.wikipedia.org/wiki/Treaty_of_Rapallo_(1922)		Treaty of Rapallo between Germany and Soviet Russia	Рапалльский договор между Германией и Советской Россией	https://ru.wikipedia.org/wiki/Рапалльский_договор_(1922)
