date	en_url	image	en_title	ru_title	ru_url
1919-12-03	https://en.wikipedia.org/wiki/Pierre-Auguste_Renoir		Pierre-Auguste Renoir dies	Умер Пьер Огюст Ренуар	https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%BD%D1%83%D0%B0%D1%80%2C_%D0%9F%D1%8C%D0%B5%D1%80_%D0%9E%D0%B3%D1%8E%D1%81%D1%82
1917-11-17	https://en.wikipedia.org/wiki/Auguste_Rodin		Auguste Rodin dies	Умер Огюст Роден	https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B4%D0%B5%D0%BD%2C_%D0%9E%D0%B3%D1%8E%D1%81%D1%82
1917-12-10	https://en.wikipedia.org/wiki/1917_Nobel_Prize_in_Literature		Karl Adolph Gjellerup wins the Nobel Prize in Literature	Карл Адольф Гьеллеруп получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/%D0%93%D1%8C%D0%B5%D0%BB%D0%BB%D0%B5%D1%80%D1%83%D0%BF%2C_%D0%9A%D0%B0%D1%80%D0%BB_%D0%90%D0%B4%D0%BE%D0%BB%D1%8C%D1%84
1917-12-10	https://en.wikipedia.org/wiki/1917_Nobel_Prize_in_Literature		Henrik Pontoppidan wins the Nobel Prize in Literature	Хенрик Понтоппидан получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BD%D1%82%D0%BE%D0%BF%D0%BF%D0%B8%D0%B4%D0%B0%D0%BD%2C_%D0%A5%D0%B5%D0%BD%D1%80%D0%B8%D0%BA
1916-11-22	https://en.wikipedia.org/wiki/Jack_London		Jack London dies	Умер Джек Лондон	https://ru.wikipedia.org/wiki/%D0%9B%D0%BE%D0%BD%D0%B4%D0%BE%D0%BD%2C_%D0%94%D0%B6%D0%B5%D0%BA
1916-12-10	https://en.wikipedia.org/wiki/1916_Nobel_Prize_in_Literature		Verner von Heidenstam wins the Nobel Prize in Literature	Вернер фон Хейденстам получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/%D0%A5%D0%B5%D0%B9%D0%B4%D0%B5%D0%BD%D1%81%D1%82%D0%B0%D0%BC%2C_%D0%92%D0%B5%D1%80%D0%BD%D0%B5%D1%80_%D1%84%D0%BE%D0%BD
1916-12-29	https://en.wikipedia.org/wiki/A_Portrait_of_the_Artist_as_a_Young_Man		Novel published: James Joyce — "A Portrait of the Artist as a Young Man"	Опубликован роман Джеймса Джойса «Портрет художника в юности»	https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%80%D1%82%D1%80%D0%B5%D1%82_%D1%85%D1%83%D0%B4%D0%BE%D0%B6%D0%BD%D0%B8%D0%BA%D0%B0_%D0%B2_%D1%8E%D0%BD%D0%BE%D1%81%D1%82%D0%B8
1915-02-08	https://en.wikipedia.org/wiki/The_Birth_of_a_Nation		Premiere of the film "The Birth of a Nation"	Премьера фильма «Рождение нации»	https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5_%D0%BD%D0%B0%D1%86%D0%B8%D0%B8
1915-04-27	https://en.wikipedia.org/wiki/Alexander_Scriabin		Alexander Scriabin dies	Умер Александр Скрябин	https://ru.wikipedia.org/wiki/%D0%A1%D0%BA%D1%80%D1%8F%D0%B1%D0%B8%D0%BD%2C_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87
1913-11-14	https://en.wikipedia.org/wiki/In_Search_of_Lost_Time		Novel published: Marcel Proust — "Swann's Way"	Опубликован роман Марселя Пруста «По направлению к Свану»	https://ru.wikipedia.org/wiki/%D0%9F%D0%BE_%D0%BD%D0%B0%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D1%8E_%D0%BA_%D0%A1%D0%B2%D0%B0%D0%BD%D1%83
