date	en_url	image	en_title	ru_title	ru_url
1929-05-16	https://en.wikipedia.org/wiki/Wings_(1927_film)		Wings wins Outstanding Picture	Фильм «Крылья» получает Оскар за лучший фильм	https://ru.wikipedia.org/wiki/Крылья_(фильм,_1927)
1929-08-19	https://en.wikipedia.org/wiki/Sergei_Diaghilev		Sergei Diaghilev dies	Умер Сергей Дягилев	https://ru.wikipedia.org/wiki/Дягилев,_Сергей_Павлович
1929-09-27	https://en.wikipedia.org/wiki/A_Farewell_to_Arms		Novel published: Ernest Hemingway "A Farewell to Arms"	Опубликован роман Эрнеста Хемингуэя — «Прощай, оружие!»	https://ru.wikipedia.org/wiki/Прощай,_оружие!
1929-12-10	https://en.wikipedia.org/wiki/Thomas_Mann		Thomas Mann wins the Nobel Prize in Literature	Томас Манн получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Манн,_Томас
1928-01-11	https://en.wikipedia.org/wiki/Thomas_Hardy		Thomas Hardy dies	Умер Томас Харди	https://ru.wikipedia.org/wiki/Харди,_Томас
1928-04-21	https://en.wikipedia.org/wiki/The_Passion_of_Joan_of_Arc		Premiere of the film "The Passion of Joan of Arc"	Премьера фильма «Страсти Жанны д’Арк»	https://ru.wikipedia.org/wiki/Страсти_Жанны_д’Арк
1928-08-31	https://en.wikipedia.org/wiki/The_Threepenny_Opera		Premiere of the play with music "The Threepenny Opera"	Премьера пьесы с музыкой «Трёхгрошовая опера»	https://ru.wikipedia.org/wiki/Трёхгрошовая_опера
1928-11-22	https://en.wikipedia.org/wiki/Bol%C3%A9ro		Premiere of Ravel’s ballet Boléro	Премьера балета Равеля «Болеро»	https://ru.wikipedia.org/wiki/Болеро
1928-12-10	https://en.wikipedia.org/wiki/Sigrid_Undset		Sigrid Undset wins the Nobel Prize in Literature	Сигрид Унсет получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Унсет,_Сигрид
1927-01-10	https://en.wikipedia.org/wiki/Metropolis_(1927_film)		Premiere of the film "Metropolis"	Премьера фильма «Метрополис»	https://ru.wikipedia.org/wiki/Метрополис
1927-05-05	https://en.wikipedia.org/wiki/To_the_Lighthouse		Novel published: Virginia Woolf — "To the Lighthouse"	Опубликован роман Вирджинии Вулф «На маяк»	https://ru.wikipedia.org/wiki/На_маяк
1927-09-14	https://en.wikipedia.org/wiki/Isadora_Duncan		Isadora Duncan dies	Погибла Айседора Дункан	https://ru.wikipedia.org/wiki/Дункан,_Айседора
1927-10-06	https://en.wikipedia.org/wiki/The_Jazz_Singer		Premiere of the film "The Jazz Singer"	Премьера фильма «Певец джаза»	https://ru.wikipedia.org/wiki/Певец_джаза
1926-10-14	https://en.wikipedia.org/wiki/Winnie-the-Pooh_(book)		Book published: A. A. Milne — "Winnie-the-Pooh"	Опубликована книга Алана Александра Милна «Винни-Пух»	https://ru.wikipedia.org/wiki/Винни-Пух
1926-12-10	https://en.wikipedia.org/wiki/Grazia_Deledda		Grazia Deledda wins the Nobel Prize in Literature	Грация Деледда получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Деледда,_Грация
1926-12-29	https://en.wikipedia.org/wiki/Rainer_Maria_Rilke		Rainer Maria Rilke dies	Умер Райнер Мария Рильке	https://ru.wikipedia.org/wiki/Рильке,_Райнер_Мария
1925-04-10	https://en.wikipedia.org/wiki/The_Great_Gatsby		Novel published: F. Scott Fitzgerald — "The Great Gatsby"	Опубликован роман Фрэнсиса Скотта Фицджеральда «Великий Гэтсби»	https://ru.wikipedia.org/wiki/Великий_Гэтсби
1925-04-26	https://en.wikipedia.org/wiki/The_Trial		Novel published: Franz Kafka — "The Trial"	Опубликован роман Франца Кафки «Процесс»	https://ru.wikipedia.org/wiki/Процесс_(роман)
1925-05-14	https://en.wikipedia.org/wiki/Mrs_Dalloway		Novel published: Virginia Woolf — "Mrs Dalloway"	Опубликован роман Вирджинии Вулф «Миссис Дэллоуэй»	https://ru.wikipedia.org/wiki/Миссис_Дэллоуэй
1925-12-10	https://en.wikipedia.org/wiki/George_Bernard_Shaw		George Bernard Shaw wins the Nobel Prize in Literature	Джордж Бернард Шоу получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Шоу,_Джордж_Бернард
1925-12-21	https://en.wikipedia.org/wiki/Battleship_Potemkin		Premiere of the film "Battleship Potemkin"	Премьера фильма «Броненосец „Потёмкин“»	https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%BE%D0%BD%D0%B5%D0%BD%D0%BE%D1%81%D0%B5%D1%86_%C2%AB%D0%9F%D0%BE%D1%82%D1%91%D0%BC%D0%BA%D0%B8%D0%BD%C2%BB_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
1924-02-12	https://en.wikipedia.org/wiki/Rhapsody_in_Blue		Premiere of the composition "Rhapsody in Blue"	Премьера сочинения «Рапсодия в стиле блюз» Гершвина	https://ru.wikipedia.org/wiki/Рапсодия_в_стиле_блюз
1924-06-03	https://en.wikipedia.org/wiki/Franz_Kafka		Franz Kafka dies	Умер Франц Кафка	https://ru.wikipedia.org/wiki/Кафка,_Франц
1924-06-04	https://en.wikipedia.org/wiki/A_Passage_to_India		Novel published: E. M. Forster — "A Passage to India"	Опубликован роман Эдварда Моргана Форстера «Поездка в Индию»	https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B5%D0%B7%D0%B4%D0%BA%D0%B0_%D0%B2_%D0%98%D0%BD%D0%B4%D0%B8%D1%8E_(%D1%80%D0%BE%D0%BC%D0%B0%D0%BD)
1924-11-29	https://en.wikipedia.org/wiki/Giacomo_Puccini		Giacomo Puccini dies	Умер Джакомо Пуччини	https://ru.wikipedia.org/wiki/Пуччини,_Джакомо
1924-12-10	https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_Reymont		Władysław Reymont wins the Nobel Prize in Literature	Владислав Реймонт получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Реймонт,_Владислав
1927-02-05	https://en.wikipedia.org/wiki/The_General_(1926_film)		Premiere of the film "The General"	Премьера фильма «Генерал»	https://ru.wikipedia.org/wiki/Генерал_(фильм,_1926)
1923-03-26	https://en.wikipedia.org/wiki/Sarah_Bernhardt		Sarah Bernhardt dies	Умерла Сара Бернар	https://ru.wikipedia.org/wiki/Бернар,_Сара
1923-12-10	https://en.wikipedia.org/wiki/W._B._Yeats		W. B. Yeats wins the Nobel Prize in Literature	Уильям Батлер Йейтс получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Йейтс,_Уильям_Батлер
1922-02-02	https://en.wikipedia.org/wiki/Ulysses_(novel)		Novel published: James Joyce — "Ulysses"	Опубликован роман Джеймса Джойса «Улисс»	https://ru.wikipedia.org/wiki/%D0%A3%D0%BB%D0%B8%D1%81%D1%81_(%D1%80%D0%BE%D0%BC%D0%B0%D0%BD)
1922-03-04	https://en.wikipedia.org/wiki/Nosferatu		Premiere of the film "Nosferatu"	Премьера фильма «Носферату, симфония ужаса»	https://ru.wikipedia.org/wiki/Носферату,_симфония_ужаса
1922-10-15	https://en.wikipedia.org/wiki/The_Waste_Land		Poem published: T. S. Eliot — "The Waste Land"	Опубликована поэма Томаса Стернза Элиота «Бесплодная земля»	https://ru.wikipedia.org/wiki/Бесплодная_земля
1922-11-18	https://en.wikipedia.org/wiki/Marcel_Proust		Marcel Proust dies	Умер Марсель Пруст	https://ru.wikipedia.org/wiki/Пруст,_Марсель
1922-12-10	https://en.wikipedia.org/wiki/Jacinto_Benavente		Jacinto Benavente wins the Nobel Prize in Literature	Хасинто Бенавенте получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Бенавенте,_Хасинто
1921-01-21	https://en.wikipedia.org/wiki/The_Kid_(1921_film)		Premiere of the film "The Kid"	Премьера фильма «Малыш»	https://ru.wikipedia.org/wiki/Малыш_(фильм,_1921)
1921-08-02	https://en.wikipedia.org/wiki/Enrico_Caruso		Enrico Caruso dies	Умер Энрико Карузо	https://ru.wikipedia.org/wiki/Карузо,_Энрико
1921-12-10	https://en.wikipedia.org/wiki/Anatole_France		Anatole France wins the Nobel Prize in Literature	Анатоль Франс получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Франс,_Анатоль
1920-01-24	https://en.wikipedia.org/wiki/Amedeo_Modigliani		Amedeo Modigliani dies	Умер Амедео Модильяни	https://ru.wikipedia.org/wiki/Модильяни,_Амедео
1920-12-10	https://en.wikipedia.org/wiki/Knut_Hamsun		Knut Hamsun wins the Nobel Prize in Literature	Кнут Гамсун получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Гамсун,_Кнут
1925-12-28	https://en.wikipedia.org/wiki/Sergei_Yesenin		Sergei Yesenin dies	Умер Сергей Есенин	https://ru.wikipedia.org/wiki/Есенин,_Сергей_Александрович
1922-10-10	https://en.wikipedia.org/wiki/Siddhartha_(novel)		Hermann Hesse publishes Siddhartha	Опубликован роман Германа Гессе «Сиддхартха»	https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%B4%D0%B4%D1%85%D0%B0%D1%80%D1%82%D1%85%D0%B0_%28%D0%93%D0%B5%D1%81%D1%81%D0%B5%29
1923-06-15	https://en.wikipedia.org/wiki/Zeno%27s_Conscience		Italo Svevo publishes Zeno’s Conscience	Опубликован роман Итало Звево «Самопознание Дзено»	https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BC%D0%BE%D0%BF%D0%BE%D0%B7%D0%BD%D0%B0%D0%BD%D0%B8%D0%B5_%D0%94%D0%B7%D0%B5%D0%BD%D0%BE
1924-11-09	https://en.wikipedia.org/wiki/The_Magic_Mountain		Thomas Mann publishes The Magic Mountain	Опубликован роман Томаса Манна «Волшебная гора»	https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D1%88%D0%B5%D0%B1%D0%BD%D0%B0%D1%8F_%D0%B3%D0%BE%D1%80%D0%B0
1928-05-15	https://en.wikipedia.org/wiki/Nadja_(novel)		André Breton publishes Nadja	Опубликована книга Андре Бретона «Надя»	https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B5%D1%82%D0%BE%D0%BD,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5
1928-01-15	https://en.wikipedia.org/wiki/And_Quiet_Flows_the_Don		Mikhail Sholokhov publishes And Quiet Flows the Don	Опубликован роман Михаила Шолохова «Тихий Дон»	https://ru.wikipedia.org/wiki/%D0%A2%D0%B8%D1%85%D0%B8%D0%B9_%D0%94%D0%BE%D0%BD
