date	en_url	image	en_title	ru_title	ru_url
1969-03-10	https://en.wikipedia.org/wiki/The_Godfather_(novel)		The Godfather published	Опубликован роман «Крёстный отец»	https://ru.wikipedia.org/wiki/Крёстный_отец_(роман)
1969-05-23	https://en.wikipedia.org/wiki/If....		If.... wins Cannes Grand Prix	Фильм «Если....» получает Гран-при Канн	https://ru.wikipedia.org/wiki/Если....
1969-05-25	https://en.wikipedia.org/wiki/Midnight_Cowboy		Midnight Cowboy premieres	Премьера фильма «Полуночный ковбой»	https://ru.wikipedia.org/wiki/Полуночный_ковбой
1969-06-22	https://en.wikipedia.org/wiki/Judy_Garland		Judy Garland dies	Умерла Джуди Гарленд	https://ru.wikipedia.org/wiki/Гарленд,_Джуди
1969-07-03	https://en.wikipedia.org/wiki/Brian_Jones		Brian Jones dies	Умер Брайан Джонс	https://ru.wikipedia.org/wiki/Джонс,_Брайан
1969-09-26	https://en.wikipedia.org/wiki/Abbey_Road		Abbey Road released by the Beatles	Вышел альбом Abbey Road группы The Beatles	https://ru.wikipedia.org/wiki/Abbey_Road
1969-10-05	https://en.wikipedia.org/wiki/Monty_Python%27s_Flying_Circus		Monty Python's Flying Circus premieres	Премьера сериала «Летающий цирк Монти Пайтона»	https://ru.wikipedia.org/wiki/Летающий_цирк_Монти_Пайтона
1969-10-10	https://en.wikipedia.org/wiki/In_the_Court_of_the_Crimson_King		In the Court of the Crimson King released by King Crimson	Вышел альбом In the Court of the Crimson King группы King Crimson	https://ru.wikipedia.org/wiki/In_the_Court_of_the_Crimson_King
1969-10-21	https://en.wikipedia.org/wiki/Jack_Kerouac		Jack Kerouac dies	Умер Джек Керуак	https://ru.wikipedia.org/wiki/Керуак,_Джек
1969-10-23	https://en.wikipedia.org/wiki/Samuel_Beckett		Samuel Beckett wins Nobel Prize in Literature	Сэмюэл Беккет получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Беккет,_Сэмюэл
1969-11-10	https://en.wikipedia.org/wiki/Sesame_Street		Sesame Street premieres	Премьера сериала «Улица Сезам»	https://ru.wikipedia.org/wiki/Улица_Сезам
1969-04-14	https://en.wikipedia.org/wiki/Oliver!		Oliver! wins Academy Award for Best Picture	Фильм «Оливер!» получает Оскар за лучший фильм	https://ru.wikipedia.org/wiki/Оливер!_(фильм)
1968-04-10	https://en.wikipedia.org/wiki/In_the_Heat_of_the_Night_(film)		In the Heat of the Night wins Academy Award for Best Picture	Фильм «Душной южной ночью» получает Оскар за лучший фильм	https://ru.wikipedia.org/wiki/Душной_южной_ночью
1968-04-06	https://en.wikipedia.org/wiki/2001:_A_Space_Odyssey_(film)		2001: A Space Odyssey premieres	Премьера фильма «2001 год: Космическая одиссея»	https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%81%D0%BC%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B4%D0%B8%D1%81%D1%81%D0%B5%D1%8F_2001_%D0%B3%D0%BE%D0%B4%D0%B0
1968-05-10	https://en.wikipedia.org/wiki/Planet_of_the_Apes_(1968_film)		Planet of the Apes premieres	Премьера фильма «Планета обезьян»	https://ru.wikipedia.org/wiki/Планета_обезьян_(фильм,_1968)
1968-05-17	https://en.wikipedia.org/wiki/Oliver!		Oliver! wins Cannes Grand Prix	Фильм «Оливер!» получает Гран-при Канн	https://ru.wikipedia.org/wiki/Оливер!_(фильм)
1968-08-30	https://en.wikipedia.org/wiki/The_Beatles_(album)		The Beatles (White Album) released	Вышел альбом The Beatles (White Album) группы The Beatles	https://ru.wikipedia.org/wiki/The_Beatles_(альбом)
1968-10-18	https://en.wikipedia.org/wiki/Night_of_the_Living_Dead		Night of the Living Dead premieres	Премьера фильма «Ночь живых мертвецов»	https://ru.wikipedia.org/wiki/Ночь_живых_мертвецов
1968-10-21	https://en.wikipedia.org/wiki/Philip_K._Dick		Do Androids Dream of Electric Sheep? published	Опубликован роман «Мечтают ли андроиды об электроовцах?»	https://ru.wikipedia.org/wiki/Мечтают_ли_андроиды_об_электроовцах%3F
1968-10-23	https://en.wikipedia.org/wiki/Yasunari_Kawabata		Yasunari Kawabata wins Nobel Prize in Literature	Ясунари Кавабата получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/Кавабата,_Ясунари
1968-11-06	https://en.wikipedia.org/wiki/The_Velvet_Underground		The Velvet Underground released White Light/White Heat	Вышел альбом White Light/White Heat группы The Velvet Underground	https://ru.wikipedia.org/wiki/White_Light/White_Heat
1968-12-26	https://en.wikipedia.org/wiki/Jack_Cassady		Cream releases Wheels of Fire	Вышел альбом Wheels of Fire группы Cream	https://ru.wikipedia.org/wiki/Wheels_of_Fire
1969-08-15	https://en.wikipedia.org/wiki/Woodstock		Woodstock festival begins	Начало фестиваля Вудсток	https://ru.wikipedia.org/wiki/%D0%92%D1%83%D0%B4%D1%81%D1%82%D0%BE%D0%BA_(%D1%84%D0%B5%D1%81%D1%82%D0%B8%D0%B2%D0%B0%D0%BB%D1%8C)
1967-04-10	https://en.wikipedia.org/wiki/A_Man_for_All_Seasons_(1966_film)		A Man for All Seasons wins Academy Award for Best Picture	Фильм «Человек на все времена» получает Оскар за лучший фильм	https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA_%D0%BD%D0%B0_%D0%B2%D1%81%D0%B5_%D0%B2%D1%80%D0%B5%D0%BC%D0%B5%D0%BD%D0%B0
