date	en_url	image	en_title	ru_title	ru_url
1959-02-03	https://en.wikipedia.org/wiki/Buddy_Holly		Buddy Holly dies	Погиб Бадди Холли	https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%B4%D0%B4%D0%B8_%D0%A5%D0%BE%D0%BB%D0%BB%D0%B8
1959-03-29	https://en.wikipedia.org/wiki/Some_Like_It_Hot		Some Like It Hot premieres	Премьера фильма «В джазе только девушки»	https://ru.wikipedia.org/wiki/%D0%92_%D0%B4%D0%B6%D0%B0%D0%B7%D0%B5_%D1%82%D0%BE%D0%BB%D1%8C%D0%BA%D0%BE_%D0%B4%D0%B5%D0%B2%D1%83%D1%88%D0%BA%D0%B8
1959-05-15	https://en.wikipedia.org/wiki/Black_Orpheus		Black Orpheus wins Palme d'Or	Фильм «Чёрный Орфей» получает Золотую пальмовую ветвь	https://ru.wikipedia.org/wiki/%D0%A7%D1%91%D1%80%D0%BD%D1%8B%D0%B9_%D0%9E%D1%80%D1%84%D0%B5%D0%B9
1959-07-01	https://en.wikipedia.org/wiki/North_by_Northwest		North by Northwest premieres	Премьера фильма «К северу через северо-запад»	https://ru.wikipedia.org/wiki/%D0%9A_%D1%81%D0%B5%D0%B2%D0%B5%D1%80%D1%83_%D1%87%D0%B5%D1%80%D0%B5%D0%B7_%D1%81%D0%B5%D0%B2%D0%B5%D1%80%D0%BE-%D0%B7%D0%B0%D0%BF%D0%B0%D0%B4
1959-10-21	https://en.wikipedia.org/wiki/Salvatore_Quasimodo		Salvatore Quasimodo wins Nobel Prize in Literature	Сальваторе Квазимодо получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/%D0%9A%D0%B2%D0%B0%D0%B7%D0%B8%D0%BC%D0%BE%D0%B4%D0%BE,_%D0%A1%D0%B0%D0%BB%D1%8C%D0%B2%D0%B0%D1%82%D0%BE%D1%80%D0%B5
1959-06-05	https://en.wikipedia.org/wiki/The_400_Blows		The 400 Blows premieres	Премьера фильма «Четыреста ударов»	https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%82%D1%8B%D1%80%D0%B5%D1%81%D1%82%D0%B0_%D1%83%D0%B4%D0%B0%D1%80%D0%BE%D0%B2
1959-05-10	https://en.wikipedia.org/wiki/Naked_Lunch		Naked Lunch published	Опубликован роман «Голый завтрак»	https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D0%BB%D1%8B%D0%B9_%D0%B7%D0%B0%D0%B2%D1%82%D1%80%D0%B0%D0%BA
1958-05-09	https://en.wikipedia.org/wiki/Vertigo_(film)		Vertigo premieres	Премьера фильма «Головокружение»	https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D0%BB%D0%BE%D0%B2%D0%BE%D0%BA%D1%80%D1%83%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
1958-05-18	https://en.wikipedia.org/wiki/The_Cranes_Are_Flying		The Cranes Are Flying wins Palme d'Or	Фильм «Летят журавли» получает Золотую пальмовую ветвь	https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D1%82%D1%8F%D1%82_%D0%B6%D1%83%D1%80%D0%B0%D0%B2%D0%BB%D0%B8
1958-10-23	https://en.wikipedia.org/wiki/Boris_Pasternak		Boris Pasternak wins Nobel Prize in Literature	Борис Пастернак получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%81%D1%82%D0%B5%D1%80%D0%BD%D0%B0%D0%BA,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%B2%D0%B8%D1%87
