date	en_url	image	en_title	ru_title	ru_url
1949-03-24	https://en.wikipedia.org/wiki/Hamlet_(1948_film)		Hamlet wins Best Picture	Фильм «Гамлет» получает Оскар за лучший фильм	https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%BC%D0%BB%D0%B5%D1%82_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1948)
1949-05-20	https://en.wikipedia.org/wiki/The_Third_Man		The Third Man wins Grand Prix	Фильм «Третий человек» получает Гран-при Каннского кинофестиваля	https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B5%D1%82%D0%B8%D0%B9_%D1%87%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA
1949-11-17	https://en.wikipedia.org/wiki/William_Faulkner		William Faulkner wins Nobel Prize in Literature	Уильям Фолкнер получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/%D0%A4%D0%BE%D0%BB%D0%BA%D0%BD%D0%B5%D1%80,_%D0%A3%D0%B8%D0%BB%D1%8C%D1%8F%D0%BC
1948-03-20	https://en.wikipedia.org/wiki/Gentleman%27s_Agreement		Gentleman's Agreement wins Best Picture	Фильм «Джентльменское соглашение» получает Оскар за лучший фильм	https://ru.wikipedia.org/wiki/%D0%94%D0%B6%D0%B5%D0%BD%D1%82%D0%BB%D1%8C%D0%BC%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%B5_%D1%81%D0%BE%D0%B3%D0%BB%D0%B0%D1%88%D0%B5%D0%BD%D0%B8%D0%B5_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
1948-09-24	https://en.wikipedia.org/wiki/Hamlet_(1948_film)		Hamlet wins Grand Prix	Фильм «Гамлет» получает Гран-при Венецианского кинофестиваля	https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%BC%D0%BB%D0%B5%D1%82_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1948)
1948-11-16	https://en.wikipedia.org/wiki/T._S._Eliot		T. S. Eliot wins Nobel Prize in Literature	Томас Стернз Элиот получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/%D0%AD%D0%BB%D0%B8%D0%BE%D1%82,_%D0%A2%D0%BE%D0%BC%D0%B0%D1%81_%D0%A1%D1%82%D0%B5%D1%80%D0%BD%D0%B7
1948-11-24	https://en.wikipedia.org/wiki/Bicycle_Thieves		Bicycle Thieves premieres	Премьера фильма «Похитители велосипедов»	https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%85%D0%B8%D1%82%D0%B8%D1%82%D0%B5%D0%BB%D0%B8_%D0%B2%D0%B5%D0%BB%D0%BE%D1%81%D0%B8%D0%BF%D0%B5%D0%B4%D0%BE%D0%B2
1947-03-13	https://en.wikipedia.org/wiki/The_Best_Years_of_Our_Lives		The Best Years of Our Lives wins Best Picture	Фильм «Лучшие годы нашей жизни» получает Оскар за лучший фильм	https://ru.wikipedia.org/wiki/%D0%9B%D1%83%D1%87%D1%88%D0%B8%D0%B5_%D0%B3%D0%BE%D0%B4%D1%8B_%D0%BD%D0%B0%D1%88%D0%B5%D0%B9_%D0%B6%D0%B8%D0%B7%D0%BD%D0%B8
1947-09-25	https://en.wikipedia.org/wiki/Brief_Encounter		Brief Encounter wins Grand Prix	Фильм «Короткая встреча» получает Гран-при Каннского кинофестиваля	https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BE%D1%82%D0%BA%D0%B0%D1%8F_%D0%B2%D1%81%D1%82%D1%80%D0%B5%D1%87%D0%B0
1947-11-13	https://en.wikipedia.org/wiki/Andr%C3%A9_Gide		André Gide wins Nobel Prize in Literature	Андре Жид получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/%D0%96%D0%B8%D0%B4,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5
