date	en_url	image	en_title	ru_title	ru_url
1909-02-20	https://en.wikipedia.org/wiki/Manifesto_of_Futurism		Filippo Tommaso Marinetti publishes Manifesto of Futurism	Опубликован манифест Филиппо Томмазо Маринетти «Манифест футуризма»	https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BD%D0%B8%D1%84%D0%B5%D1%81%D1%82_%D1%84%D1%83%D1%82%D1%83%D1%80%D0%B8%D0%B7%D0%BC%D0%B0
1909-12-10	https://en.wikipedia.org/wiki/1909_Nobel_Prize_in_Literature		Selma Lagerlöf wins the Nobel Prize in Literature	Сельма Лагерлёф получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D0%B3%D0%B5%D1%80%D0%BB%D1%91%D1%84%2C_%D0%A1%D0%B5%D0%BB%D1%8C%D0%BC%D0%B0
1908-06-21	https://en.wikipedia.org/wiki/Nikolai_Rimsky-Korsakov		Nikolai Rimsky-Korsakov dies	Умер Николай Римский-Корсаков	https://ru.wikipedia.org/wiki/%D0%A0%D0%B8%D0%BC%D1%81%D0%BA%D0%B8%D0%B9-%D0%9A%D0%BE%D1%80%D1%81%D0%B0%D0%BA%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B5%D0%B2%D0%B8%D1%87
1908-09-30	https://en.wikipedia.org/wiki/The_Blue_Bird_(play)		Premiere of the play "The Blue Bird"	Премьера пьесы «Синяя птица»	https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BD%D1%8F%D1%8F_%D0%BF%D1%82%D0%B8%D1%86%D0%B0
1908-12-10	https://en.wikipedia.org/wiki/1908_Nobel_Prize_in_Literature		Rudolf Eucken wins the Nobel Prize in Literature	Рудольф Эйкен получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/%D0%AD%D0%B9%D0%BA%D0%B5%D0%BD%2C_%D0%A0%D1%83%D0%B4%D0%BE%D0%BB%D1%8C%D1%84_%D0%9A%D1%80%D0%B8%D1%81%D1%82%D0%BE%D1%84
1907-09-04	https://en.wikipedia.org/wiki/Edvard_Grieg		Edvard Grieg dies	Умер Эдвард Григ	https://ru.wikipedia.org/wiki/%D0%93%D1%80%D0%B8%D0%B3%2C_%D0%AD%D0%B4%D0%B2%D0%B0%D1%80%D0%B4
1907-12-10	https://en.wikipedia.org/wiki/1907_Nobel_Prize_in_Literature		Rudyard Kipling wins the Nobel Prize in Literature	Редьярд Киплинг получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D0%BF%D0%BB%D0%B8%D0%BD%D0%B3%2C_%D0%A0%D0%B5%D0%B4%D1%8C%D1%8F%D1%80%D0%B4
1906-02-28	https://en.wikipedia.org/wiki/The_Jungle		Upton Sinclair publishes The Jungle	Опубликован роман Эптона Синклера «Джунгли»	https://ru.wikipedia.org/wiki/%D0%94%D0%B6%D1%83%D0%BD%D0%B3%D0%BB%D0%B8_%28%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%29
1906-05-23	https://en.wikipedia.org/wiki/Henrik_Ibsen		Henrik Ibsen dies	Умер Генрик Ибсен	https://ru.wikipedia.org/wiki/%D0%98%D0%B1%D1%81%D0%B5%D0%BD%2C_%D0%93%D0%B5%D0%BD%D1%80%D0%B8%D0%BA
1906-12-10	https://en.wikipedia.org/wiki/1906_Nobel_Prize_in_Literature		Giosuè Carducci wins the Nobel Prize in Literature	Джозуэ Кардуччи получает Нобелевскую премию по литературе	https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%B4%D1%83%D1%87%D1%87%D0%B8%2C_%D0%94%D0%B6%D0%BE%D0%B7%D1%83%D1%8D
